,errands_car,errands_no_car,shopping_car,shopping_no_car,commuting_car,commuting_no_car,education_car,education_no_car,leisure_car,leisure_no_car,accompany_car,accompany_no_car,business_car,business_no_car
150870370,,,,,3.057376108881161,,,,2.043970607114015,,,,,
130725254,,,,,3.5948127151679405,,,,,,6.072630579149913,,,
59620048,,,6.438799362381596,,2.867982484778576,,4.129740658479254,,,,4.3265989320604366,,,
83155003,,,,,,,,,2.030022380605295,,,,,
73380019,2.5727342532385515,,,,,,,,2.6466358761471915,,,,,
92765238,6.7606509780589334,,,,,,,,2.7414823515299944,,7.1647755330832865,,,
95730133,,,9.496531732036706,,,,,,,,,,,
10560002,3.096718834575347,,3.1254132736030336,,,,,,1.962144804661463,,3.4351633271847954,,1.693613175719669,
150840355,5.246960815943919,,5.775601210664712,,,,,,,,,,,
34580007,,,8.976322144060958,,,,,,3.363600990115723,,,,,
34600006,3.1170763222194635,,4.717734698499492,,,,,,2.786033551472177,,,,,
34600008,3.5507656762424866,,,,,,,,,,,,,
92735216,5.667553915646873,,,,4.196158801468795,,,,,,,,,
145240200,,,6.286646054522971,,3.5309831421259084,,,,2.540570752680119,,,,,
83155017,,,,,3.544526703794059,,,,1.9275615832868525,,3.2601988877511006,,,
57740028,6.183697972717365,,8.716992980538777,,2.784709933387602,,,,,,,,,
64310005,4.872162327056906,,3.0605284102146335,,,,3.3767377386710637,,1.7798133633126039,,,,,
91775125,6.203518622114432,,,,3.699978046572687,,,,2.9886442189495748,,,,,
73315007,,,,,3.266395852911688,,5.278762010612112,,,,,,,
83165006,,,4.1825618527694415,,,,,,1.7987603483446388,,,,,
34590024,4.036678566181863,,5.21771593945303,,,,,,,,,,,
91840146,2.744323470554854,,3.5172867972156032,,1.5742361498054125,,2.072619048189111,,2.609147155978828,,,,,
64350018,,,,,3.0843451460629723,,,,,,,,,
95720130,6.136128187540129,,8.614395096398667,,,,,,,,,,,
81350025,,,,,,,,,2.1769015724699394,,,,,
81185003,,,,,,,,,2.623201944548472,,,,,
96760160,,,4.036822534816323,,,,,,2.1637101272328993,,2.9575686213520838,,,
82370004,3.4456953611284327,,8.776406653757228,,,,,,,,,,,
91905177,,,,,3.6488190671783998,,,,,,4.883831796637081,,,
95760117,,,,,3.1825548025799653,,2.8993673976986027,,1.9783512750001566,,,,,
83155011,,,,,,,,,2.130712974403553,,,,2.5003683195212814,
91780120,,,6.288918522225342,,2.664291226906248,,,,,,,,1.630837880129759,
33510012,4.771703977214302,,,,,,,,,,,,,
53700032,,,8.579746777291339,,3.2158102786024645,,,,2.8520379399113445,,6.062653730501015,,,
66330005,4.247978815804809,,6.328034104933604,,,,,,,,,,,
91770130,3.3830381953167707,,,,,,4.532738229881093,,,,,,,
147305311,4.650926388954678,,,,,,,,,,,,,
97775749,,,8.661101159575459,,,,,,2.9416637175277627,,,,,
55660048,3.2878491492650794,,6.167775397424853,,2.882063927784284,,,,,,,,2.1518235441817493,
57660032,,,5.429214920926099,,,,,,,,,,,
64320013,5.036006820966481,,9.060356480502534,,,,,,2.913642882173489,,,,,
91740111,3.9227917909516483,,5.317966158590335,,3.4268136599771166,,,,2.6715612751748257,,4.931318054423361,,2.549545674838854,
73345002,5.033814964673568,,4.229245937115807,,2.8372557456326515,,,,2.155794128467079,,,,,
82255009,,,4.090643552315334,,3.4929440948287396,,,,2.778253642135008,,3.8705603922322807,,2.27001075780711,
146270180,,,,,,,,,2.480189876495744,,,,,
64360011,,,2.9577266138994354,,,,,,1.747478155734314,,,,,
81165001,,,5.026907655875018,,3.0406240231916324,,,,,,,,,
91890149,6.151014524817898,,6.350355687482798,,4.206636026716061,,,,,,,,,
100420117,6.098553923028895,,8.579813142255885,,3.123850178956882,,,,2.7787206337014103,,5.9284710453720475,,2.3640753072840583,
51700004,2.318797442937307,,5.3690027328464165,,,,,,,,,,,
91890152,,,7.72819086301287,,,,6.368067030186924,,3.424632597489553,,7.463952016890928,,,
84250141,3.385976497453799,,4.46125763569652,,3.0944368208203255,,,,,,,,,
51580016,,,3.130445528627873,,2.623211467233079,,,,1.8410237995361423,,,,,
96710112,,,,,3.6157664797531592,,,,2.9765873356196706,,,,,
64310021,4.338208495566074,,8.781428815969349,,3.0802690864884252,,,,2.8748516322561812,,6.124786569797705,,,
150840590,2.49518906560678,,4.8936364983957095,,3.016192551872111,,,,,,,,,
91810122,,,,,,,,,2.174643385748161,,,,,
120645414,6.6139034637135605,9.657876161376198,,,,,,,2.9905969968958765,,,,,
120640512,,,7.849587762729078,,,,,,3.0684209900214054,,,,,
120690020,,,,,,,,,2.724282531518176,,,,,
92745223,,,9.839889633171564,,4.409422278594068,,6.13961019613312,,2.9995136821496313,,6.92688757434936,,,
145240250,,5.976535642490654,,,,,,,,,,,,
91860146,,,,,,,,,2.244799741507922,,,,,
73315001,,,,,3.2326874401467656,,3.777647635130177,,2.283216044615912,,,,,
160610115,5.206601854635885,,,,,,5.481357076760092,,,,5.548766852633389,,,
10550042,,,6.307546074754822,,,,,,1.7735620938253238,,,,,
32520007,,,3.1734761050468663,,,,,,2.47147308967349,,,,,
73380025,,,,7.238281849105906,,,,,2.3926206031976833,,5.90864662332286,,,
71325009,5.326802355736497,,3.4659091660272443,,,,,,2.1165540834910006,,5.057344879623115,,,
81175010,,,5.144267631606341,,,,,,,,,,,
82260009,4.458804856136222,,4.888393708473171,,,,,,2.253647311101621,,4.120534976221544,,,
150810135,6.511697036715823,,6.938976903818784,,3.8787554726491478,,,,,,,,,
64370016,,,,,,,,,2.766384750782241,,,,,
120660196,,,3.7497344319258956,,3.0153032030342617,,,,,,,,,
32555409,4.62091699780617,,9.475658094052974,,3.183611494846981,,,,,,,,,
10535313,4.03818298711186,,8.10312123431996,,,,5.1718654071095225,,2.495861359358376,,3.9080497684444735,,,
130735358,5.413064202401193,,,,3.4804995670648315,,,,3.0575132974295958,,,,,
95775534,6.830364216732379,,7.737439214870387,,,,5.828704869688378,,3.1217879642325603,,6.63093104220141,,,
57740024,,,,,2.770733380205424,,,,,,,,,
150850330,4.492153518931981,,,,,,,,2.3942757387976155,,,,,
96790202,,,,5.627567374955573,3.121905244692542,,,,,,,,,
81250107,,,,,,,5.576011208703149,,,,,,,
73405004,,,,,,,,,2.215055066306782,,,,,
53580036,4.306179198862547,,,4.821050099937151,,,,,2.6218242371027807,,4.827822385379813,,1.8632918820326347,
33510026,6.404769649954386,,,,,,,,2.824437191329848,,,,,
100440117,,,8.580271373811312,,2.979216266210097,,,,,,,,,
71405004,,,,,3.1472916874539116,,,,,,,,2.3967877781868365,
92770149,5.501066398378389,,,,4.003089652923428,,,,,,7.226127953998138,,,
91760123,3.5956426019008827,,4.107291184794132,,,,,,1.8848764373534346,,3.287076919884925,,,
57580028,,,7.105984089862245,,,,,,2.7508577367672853,,6.6610817437639644,,,
34560001,3.144722268857487,,,,,,,,,,,,2.1870247328628785,
57700040,,,8.819521525860191,,,,,,2.85135282396985,,,,2.6058875634714305,
66330008,,,4.2110750714945295,,,,,,,,,,,
72310134,,,6.190385205468356,,3.3796090167912127,,,,,,,,,
10615189,,,7.294060340342446,,,,,,2.521240715439083,,,,2.22173255401577,
59620012,5.759499856778149,,8.652119446220981,,3.3560782824263717,,5.444450368783983,,1.8780485974229468,,,,,
81195006,2.5996560044951895,,2.3137201805605563,,,,,,1.7432712305598688,,3.4756578752972707,,,
31590010,4.650826369069255,,7.162383930201919,,,,,,,,5.450454573180094,,,
10605063,2.7442507996252736,,,,,,,,,,,,,
91870114,,,,,2.8633411547772694,,,,,,,,,
73405009,4.315728103857377,,6.338071421289855,,3.353398898772283,,,,2.854478919452136,,,,,
10560041,2.9182076256287077,,4.133744324637768,,,,,,1.9374200116010658,,,,1.62080601022862,
51660020,,,,,,,,,2.7294807316153444,,,,,
84365007,,,,,,,,,,2.276410945233327,,,2.4983562251166935,
100440120,,,5.124877010649826,,3.425083666338515,,,,,,,,,
82160008,,,,,3.1519908090421573,,,,2.416378630053612,,,,,
53580044,,,8.093556951681618,,,,2.495503185319364,,,,,,,
91755112,,,6.258811289788449,,3.058967001368742,,,,,,,,,
97720202,3.425978064934519,,5.531620159251745,,3.0259193763855836,,,,,,,,,
72355001,,,8.861729142539826,,,,,,,,,,,
150850228,6.136289382123468,,8.740956526357971,,3.565741368802206,,,,,,,,,
83175002,2.934981411091377,,6.178536365698886,,2.815684369386621,,,,,,,,2.451789095865497,
55540052,,,,,,,,,2.7938834823761285,,,,,
97725711,,,5.21209678364393,,2.8927525827532587,,,,2.5975127286709023,,4.71986611379289,,,
83375005,,,,,,,,,2.8326005011367172,,,,2.358824533650651,
145210390,6.1851030417431625,,,,,,,,2.6788411479249734,,,,,
55660004,,,,,,,,,1.9610056769200406,,,,,
93710136,6.139661072214454,,,,,,,,2.2923473123253832,,,,,
97775756,5.696465603599279,,,,,,,,2.3901246481505423,,,,,
92750146,5.382051247224587,,6.3832041624810465,,3.6227050446775073,,4.752706724481625,,2.815426172654411,,,,2.434922210389677,
82375005,5.170054852631901,,,,,,,,2.7975444647221472,,,,,
64350028,6.122807074158168,,7.1108093779208925,,,,,,,,,,,
10550001,6.172807545782667,,,,4.295363409808721,,,,,,,,,
10540168,,,,,,,,,2.3268560849197555,,,,,
83155005,2.4222208044710207,,,,,,,,,,,,,
91720132,5.532746637825179,,7.200371481036155,,3.7170108770476284,,,,2.9153459709906793,,5.368940714197732,,,
51580008,,,,,,,2.910974950580868,,,,,,2.005614691922179,
120660304,,,3.596340843599589,,3.4854639452293608,,,,1.8463905855470393,,3.670219675934392,,3.1953680882411017,
82365005,,,,,,,,,2.0672518124220547,,,,,
57620040,6.099226767855084,,,,3.829425370203822,,,,,,,,,
93765342,,,7.930815107404784,,,,,,3.1186817253519945,,,,,
82150105,2.834109921176011,,3.373762884883927,,,,,,,,,,,
160745053,,,,,,,,,2.455401984108896,,,,,
94710140,,,3.3347274602874597,,,,,,,,,,,
92780118,3.384577192648446,,6.293201312973522,,3.367540304418055,,,,,,,,,
96725609,,,5.787711734845986,,,,,,,,,,,
64320005,,,3.443110537346138,,,,,,,,,,,
120665607,4.685774346440396,,,,,,,,,,,,,
120720240,3.425510375793913,,5.154248155799215,,3.213013897419037,,2.6954367018483008,,,,3.766207841498541,,,
91820116,,,3.428430230071344,,,,2.7162233422027993,,1.9599855920824756,,3.888799806785011,,1.9923518694952578,
120690454,,,,,,,2.9301651664737465,,2.1218969596385557,,,,,
10530129,2.822540346233212,,,,3.6840377227514436,,,,1.867865756291846,,3.76654551957272,,,
66330006,6.230348423472465,,8.54629426211408,,,,,,2.7770270660975687,,,,,
10545494,6.026916346727832,,5.657641067534595,,4.210491360495302,,,,,,,,,
160695004,,,,,,,5.170023793934685,,,,,,,
55700012,,,6.882504505939994,,,,,,,,,,,
81185004,3.168755166410802,,,,,,,,1.7160036696350873,,2.803242524641864,,,
94710220,,,9.924841704144127,,4.756376970663391,,,,,,,,,
81365004,3.063190989429703,,,,,,,,1.73679453072951,,,,,
31515402,,,,,3.894124397192835,,,,,,,,,
71345002,3.7331524971346624,,,,3.3413253877048557,,,,,,,3.3224707996589014,,
120730572,6.020845044410135,,,,,,,,3.2467185829397147,,6.627187344264914,,,
83155016,4.305804499542232,,2.916953033081437,,2.7865819956367144,,3.0007797175182715,,2.693245856014327,,3.79220889417766,,,
65320001,2.548999457440468,,,,,,,,,,2.998421550936444,,,
33580021,,,4.8712222708710105,,,,,,,1.70465584942879,,,,
10595996,,,9.312079058582503,,4.055938177656963,,5.387767343734819,,,,,,,
160645055,,,,,4.136396018473549,,,,3.221583309051717,,,,,
66330010,2.5004635484695354,,5.2918344126727925,,2.831389285012395,,,,1.8959414774220715,,2.892553651915678,,,
145210550,,,,,2.787664421284708,,,,,,,,,
65330014,3.107455854142657,,5.612550727192555,,3.360011553916228,,,,1.664430608721025,,,,,
34570013,,,,,,,,,1.8759917964895947,,5.428596311787206,,,
82360030,,,,,2.770009526618919,,,,,,,,,
84255004,,,,,3.538724526965235,,,,2.664780158418659,,,,,
120690616,,,,,2.2438523848182452,,,,,,,,,
34540018,,,,,4.088289931965634,,,,2.9388863692026588,,,,,
64390002,,,6.919822254025636,,,,,,2.274447765257407,,,,,
91750124,6.055076742947058,,6.084435111584731,,3.3565582807323096,,,,,,,,,
96780150,,,8.489902650440033,,,,6.166111467919855,,,,,,,
120730452,,,3.1296389365583113,,,,,,,,,,,
64370013,6.100198940088667,,,,3.278424263407201,,,,,2.810563260362977,,,,
100430116,3.3628723015028363,,,,,,,,,,,,,
91840112,,,5.144109586270693,,2.689421757738752,,,,,,3.8731726763855043,,,
83155002,,,,,,,2.3930055766918725,,1.9116543950466827,,,,,
130735360,,,,,,,,,3.2532211732510334,,,,,
64390012,,,2.6314654729950577,,,,,,2.0565736274738775,,3.611898264365814,,,
59700028,3.8048194087562677,,,,,,,,,,,,2.1559236939499113,
81180051,,,3.1797719243849576,,,,,,2.1404750389910556,,,,,
130765658,5.392569633763261,,9.839889633171564,,3.792392548582283,,,,,,,,,
34610002,,,4.784913743272955,,,,,,1.72778226270225,,3.695749503420623,,1.6119406098537306,
65330006,,,,,,,,,,,,,1.7114605111090155,
160615001,,,9.412504328466323,,,,,,,,,,,
34530006,5.040975767764183,,,,,,,,2.9177555847323586,,,,,
96780115,,,,,,,,,2.312699798969769,,,,,
130765654,6.196991047027289,,8.582304680445716,,4.07764024507213,,,,3.276765509875508,,4.991348974501087,,,
81360050,,,,,3.177536196235854,,,,1.9011691043680878,,,,,
91750133,,,,,3.422455639759285,,,,2.4383503165325586,,,,2.371151633085631,
10615134,,,,,,,,,3.157433167854111,,,,2.8193138866638194,
92770116,2.6858106928596235,,3.845683362360533,,3.149951081638789,,3.2957765204297433,,1.9145845763697462,,,,,
32550023,,,,,,,,,1.927591806173284,,,,,
91835149,6.936632347184586,,9.599377273351848,,4.295047969055224,,6.986179824788339,,,,,,,
91815143,3.4038431708620522,,5.909387565062338,,,,,,,,,,,
10565687,,,,,,,,,2.4517660584577348,,,,,
71375001,,,5.688669818397432,,,,,,1.9741925127605238,,,,,
64400018,6.182195474973181,,7.1795377576038355,,,,,,,,4.813582161291145,,,
33580016,4.3312824622467545,,,,,,,,2.537725890173934,,,,2.1350599503462395,
81275001,,,8.649050777692192,,,,,,2.9620924658091954,,,,2.238315582315538,
31545404,3.389500213367431,,,,,,,,,,,,,
10625244,,,,,,,,,2.392044086752684,,5.447412607078806,,,
100450112,3.3781253624452177,,3.418163265194157,,,,,,1.691475203216334,,3.138525925288714,,,
64350012,3.3098985409240944,,6.068002204010718,,,,,,,,,,,
55540048,6.307427619108752,,8.660917860654587,,,,3.849999404657079,,2.898363926202897,,4.288359950628819,,,
82360071,,,,,,,,,1.8684793433260038,,3.2030469462358817,,,
33570039,3.8737098559005423,,,,,,,,2.181215807549298,1.7450016192615836,3.2593634868057912,,1.8735133217014177,
120710057,,,,,,,,,,,3.96365334047843,,,
10595919,,,,,,,,,,,3.5530953362963507,,,
81150052,6.1510227845434695,,,,,,,,2.263140299030147,,4.262931483434188,,,
71325008,,,2.895895709452694,,,,,,2.047398194163532,,,,,
160735012,,,,,,,,,3.1842017255180832,,,,,
160640003,,,,,,,,,,,,,1.6549650897468013,
147290140,,,,,,,,,,,,,2.119893599017495,
64390001,,,,,,,,,2.7679452891056697,,,,,
91895170,7.109281520599569,,10.06381473325072,,4.376774982523623,,5.903164793852477,,3.478124113010824,,7.495649625384492,,,
10595937,4.910364474826425,,8.778686400548555,,,,,,2.158503594046721,,,,,
145215115,,,,,2.6219083282373132,,,,,,,,,
33580002,4.458475904016373,,,,,,,,,,,,,
150905053,,,,,,,6.476538292799536,,,,,,,
130735362,,,9.1293485116488,,,,,,,,,,,
64360003,,,,,2.729017574958278,,,,,,3.218450329117452,,1.800471853587632,
96725606,,,9.839889633171564,,4.058367806171467,,,,,,,,,
64400015,,,7.881423370450082,,,,5.700753245136909,,2.9796236619552663,,6.035347776834859,,,
100440118,3.382091092525841,,,,,,,,1.9723364176315163,,,,,
81360045,,,,,4.246943717490781,,,,,,,,,
97800123,,,,,,,,,2.6862837389129073,,,,,
64380003,,,2.9299172311274195,,,,,,,,,,,
82355004,,,,,2.7936259059381126,,,,,,3.3746612164967984,,,
96765627,,,6.24327378540846,,,,,,,,,,,
120610020,,,,,,,,,2.7772930808635734,,,,,
92750145,,,,,,,,,2.5699600297001464,,,,,
92790127,7.073911065747786,,,,,,,,,,,,,
32510012,3.3594037214548655,,5.589526879964145,,,,,,1.7856388558772676,,,,,
71405003,,,,,,,,,2.6006252836146597,,,,,
120660176,3.8227151172735607,,5.107105692141502,,,,,,,,,,,
150815051,,,,,,,6.015553659465555,,3.061152600363058,,,,,
120700424,,,,,,,,,2.0757344910779976,,3.540757978385745,,,
10515166,6.136778462689404,,,,,,,,,,6.002021344224946,,,
33565401,4.316877278287176,,,,,,,,1.9430180785053583,,4.494310294821932,,,
34520011,4.9273523930463075,,,,,,,,,,,,,
81365005,,,,,,,,,3.0199830306263706,,,,,
32520003,,,4.917245870303952,,,,,,2.4311403151368727,,,,,
84155004,,,7.844742905899082,,,,,,,,,,,
83150076,,,,,2.8052962337881437,,,,,,,,,
81250039,2.8847614368464956,,3.863032767546242,,2.6126653898174754,,,,2.120191623437109,,,,,
81255001,2.490146148566849,,,,,,,,,,,,,
91715101,,,,,,,,,3.3941971104374073,,6.892805884361463,,,
83260031,6.114005481106529,,8.648868901935376,,,,6.656410825552739,,,,,,,
91720128,,,,,,,2.4629985075618563,,,,,,,
81195004,3.87810438827656,,,,,,,,,,4.113831238041539,,,
81275005,,,,,3.5548734631384398,,,,,,6.495687107643934,,,
130765666,,,9.316199542979472,,3.5207658964513513,,,,,,,,,
81165004,,,,,,,,,2.469086069029719,,,,,
33570008,3.7297364724949422,,5.875275771525242,,3.5942544742697176,,,,2.642791712252282,,5.340486012148169,,,
147295307,4.253269812774586,,,,4.010876339614938,,,,,,,,,
97725707,,,8.33516208517089,,,,,,,,,,,
150905051,,,,,,,,,,,,,2.3635158781047734,
34550014,4.026629842599727,,,,,,,,,,,,,
65310004,4.39427898480559,,6.264692773066084,,,,,,,,,,,
160620005,,,,,3.2773262191927577,,,,2.900771534322751,,5.939814603820783,,,
34570022,,,,,,,,,,,6.051419486954484,,,
34525401,3.0312012824085413,,,,,,,,,,2.945307954834188,,,
34580009,,,,,,,5.472583054029242,,,,,,,
93730156,4.039271141945264,,,,,,,,2.679243824849637,,,,,
53580056,4.6883270220756135,,8.504276768697256,,3.1312852777811098,,4.568077344639271,,,,6.626181455044721,,,
72325001,,,,,,,,,3.2059017314208003,,,,,
93745327,5.4016065412746626,,,,,,,,2.842017844825471,,,,,
93745329,3.247200739550442,,,,3.982797994716766,,,,,,,,,
57540020,,,3.3667053323932468,,3.048704973726495,,,,1.9543909981302556,,,,2.028976870404134,
146285202,,,6.511354256309357,,3.499993918379852,,,,,,4.588517447712086,,,
10595990,,,5.615689914249336,,,,,,,,,,,
73335004,6.091461910306075,,9.470073268511264,,3.382696850374258,,,,2.793508522908713,,5.924263043462169,,,
91900141,3.800773055943677,,5.188588218502937,,3.385104539173882,,,,1.8800362554885082,,3.5120320599680053,,,
97755740,,,5.042705180683313,,,,,,2.3327263877866877,,3.8267185593012187,,,
51700012,3.2552591010630985,,7.890899426658878,,,,,,2.376423034440939,,,,,
93730121,,,9.51744439001396,,,,,,,,,,,
82260076,2.341960055463839,,,,,,,,1.7871934470244455,,,,,
93750117,,,7.598271183047305,,,,,,,,5.378556948455357,,,
150830411,,,9.627984046131175,,,,,,,,,,,
82365003,,,5.664848493506344,,,,,,2.090099058694146,,,,,
95715504,,,10.739440517165141,,,,,,3.2379073290203775,,,,,
34020000,,,,,,,,,,,3.9960372556482113,,,
96775622,4.276587277717291,,,,3.5336636262126806,,,,,,,,,
31550003,,,,,,,,,2.492955923927344,,,,,
81190091,,,2.791339390235053,,,,,,1.7817972618090356,,,,,
82355003,,,,,,,,,2.4047132442809036,,,,,
51700020,6.061654928089191,,7.988691089712798,,,,,,2.7998473249931717,,5.860557817717281,,2.234207396775394,
57660004,,,,,3.0396833326589934,,,,2.5557799279115327,,,,,
59620044,,,6.174637195551468,,,,,,2.3127869433891357,,4.461310192398932,,,
160730111,,,6.016188222731952,,,,,,,,,,,
66330014,4.1556494698771695,,5.696014909554386,,,,,,2.172898992685263,,,,,
81160081,,,8.921869927500673,,,,,,,,,,,
32520002,,,,,,,,,,,,,1.8695726665425334,
160655056,,,9.110077198865305,,,,,,,,,,,
100460114,,,8.242728228231512,,,,,,2.0576787964018597,,,,,
130765662,,,,,3.687809186115105,,,,2.4921180598130555,,7.862464032660163,,,
130755559,,,,,,,,,,,5.977021915039292,,,
66310010,,,,,,,,,,2.700920467774245,,,,
32555408,6.1422577297535215,,,,,,,,,,,,2.3896710583613645,
55660092,,,,,,,5.768214991818883,,,,5.44011037438684,,,
71315004,6.245084825209183,,,,,,,,,,,,,
120690397,,,,,,,,,,,,,1.8842428048192408,
120690656,4.058461493467903,,,,,,,,,,,,,
92790132,5.415307301661856,,,,,,,,3.2862897037180185,,6.047760918466567,,,
